web-scraper-order,web-scraper-start-url,data,image-src,name
"1761510295-123","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/43d6b647-fd96-42b2-86b7-b9bb596e7b62.png","וילברקווין"
"1761510295-124","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c6d74eb9-4f53-47a7-aea8-00d2d36c000b.png","קונברס"
"1761510295-125","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/6e49d6e8-99f5-4e23-9c05-b99ed9575518.png","בי יוניק"
"1761510295-126","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e020e120-e8f2-44af-b165-b058d9f37f4b.png","Rip Curl"
"1761510295-127","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8ccf9d85-d0b8-4110-af8c-b7dc1fc64506.png","אירוקה ביי סופר-פארם"
"1761510295-128","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e70a3af2-d59a-4173-8fea-c0a3457fc971.png","אהבה"
"1761510295-129","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/421548f0-a56c-401c-9e7e-c5e761271497.png","אבידור"
"1761510295-130","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/6b80a6b5-f04d-4867-84ab-d45f71ec2200.png","אנדר ארמור"
"1761510295-131","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9c83cca1-58ca-4a3f-9dfc-bde6a897e9f9.png","בירקנשטוק"
"1761510295-132","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0b552aab-9ad8-4d6a-89f8-30ebceab7ff5.png","פלטין מותגים"
"1761510295-133","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2f09ef7b-178f-4f10-a1ba-e84be67b62f2.png","BOGART"
"1761510295-134","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0c005322-95ff-46f7-aca4-ffc9f5af4d17.png","NK COLLECTION נאווה קולאז"
"1761510295-135","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/755726ff-32d3-43aa-aae1-dfb8d3bbd278.png","אדידס ישראל"
"1761510295-136","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/24cf226b-f56d-4268-8e9b-80caa57cfe42.png","את לבני נשים"
"1761510295-137","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cdb140cd-031c-436b-af26-f8ee646fb1b9.png","רשת פרופורציה"
"1761510295-138","https://www.behatsdaa.org.il/card/shops?walletId=2110","לאתר האינטרנט","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/69f77ea3-c0ba-453b-b705-2837261378df.png","DISKISS אונליין"
"1761510295-139","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/64005468-05c3-45e6-aee2-366d892ecb42.png","רשת למטייל"
"1761510295-140","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1fae6d4b-70fb-48df-ace6-3fa3ffe6b1c1.png","רוית אסף"
"1761510295-141","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/ad6351ad-079b-410f-a7a9-e89533c37f39.png","MIRZA"
"1761510295-142","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/91f6cc70-4309-41f3-ae3d-c55a36b06e49.png","סלון את"
"1761510295-143","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0a1525e5-45ae-4f67-88b2-be7de47b805d.jpg","ורדינון"
"1761510295-144","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f970e04f-3fa5-4317-8bab-e77fb0d79b5b.jpg","סולתם"
"1761510295-145","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1173d790-e39d-4166-a1e2-71846c9eb10e.png","המשביר לצרכן"
"1761510295-146","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0044ffb8-7ffb-4cf6-a621-47084dc00443.png","הום סנטר"
"1761510295-147","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/51874214-cd88-4ebe-88c6-4692fbbe26dd.jpg","פוקס הום"
"1761510295-148","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/30817eb8-b128-4994-a027-21512d47aff4.jpg","שקם אלקטריק"
"1761510295-149","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1762ae60-0955-4fc2-a1fd-22d70d506ca1.jpg","נעמן פורצלן"
"1761510295-150","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/6f1515ac-85c7-4aa7-9b8c-831b47802d13.jpg","גולף אנד קו"
"1761510295-151","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/d040011c-5381-4ce8-af6c-fd4783be202b.jpg","כיתן"
"1761510295-152","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/00862195-1989-4f49-8bd0-f6574282205a.jpg","גוד נייט"
"1761510295-153","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4396a088-cc74-431d-bc8b-a87c29c0c761.jpg","עמינח"
"1761510295-154","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9afb14ef-8454-48c9-891d-63816b465bdc.jpg","סטימצקי"
"1761510295-155","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/5208ad44-33de-41b0-b87e-5804bb29e234.jpg","צומת ספרים"
"1761510295-156","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b763a8cb-13c5-4474-89ad-fe7816e89daf.png","zer4u"
"1761510295-157","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4d95751e-ecd3-4448-882c-c89f5b610a62.png","טרקלין חשמל"
"1761510295-158","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/afa115b7-e83a-45c5-8505-14e5e306f59d.jpg","ארקוסטיל"
"1761510295-159","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c7cf423e-a829-401a-bc9b-6228d657112a.png","פוד אפיל"
"1761510295-160","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/41a46e52-7bd8-4349-92c5-2e7927141ca9.jpg","קלאסיקה"
"1761510295-161","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/461878a4-78c1-4a95-affb-d7f29f729e2d.png","spices"
"1761510295-162","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/7b70bd04-dbb3-45d3-98b5-980e5260f1f5.jpg","מכלול ברמן בקמפוס"
"1761510295-163","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/90ceca70-79cf-4f73-b5b2-a061df562c24.png","ואהבת"
"1761510295-164","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/a661b06d-fa25-4105-bd34-c6006e5708d4.png","american comfort"
"1761510295-165","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/362f8d03-f0f4-4e40-861e-f321f30149ac.jpg","הום סטייל"
"1761510295-166","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e0fefe18-f68d-44b6-a5ab-065d4d1e136f.png","קרביץ"
"1761510295-167","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8f623fc5-8d45-4725-a531-a8cced57d1f0.jpg","מוצצים"
"1761510295-168","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8d67345b-eb72-4a36-85cd-94dbafb29a41.png","YOLO"
"1761510295-169","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/02a55984-7732-465d-88cf-1a1a8b6ff357.jpg","FLYING TIGER"
"1761510295-170","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/38101fa4-8f5e-4dd2-b19f-2013b63f63be.png","ג'ונגל חיות מחמד"
"1761510295-171","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b1f5b518-5195-4fbf-a435-90204ad50926.png","לבן"
"1761510295-172","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/25e15c9a-5f4e-41bb-90e0-c56f8ed25840.jpg","נאוטיקה הום"
"1761510295-173","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e26bf2eb-2493-4076-9999-6662ff46493a.png","דיל תאורה"
"1761510295-174","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/7622dcf9-3d83-40b9-b20f-961f8d8bc36a.png","צמר שטיחים יפים"
"1761510295-175","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/db7acfdf-68ae-46c7-8717-8be6c0ebf335.png","ערד טקסטיל"
"1761510295-176","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/02adf616-75e7-4414-a145-63d9bf1e5b11.png","המטבח"
"1761510295-177","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f1be7d58-7025-4211-893f-d6115a718e86.png","רשת גל אור"
"1761510295-178","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4f6de16a-0469-43ed-ab07-ab1d3e754de3.png","קאזה בלה"
"1761510295-179","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/55a20b6b-09f2-43ba-a531-90d6760224e9.png","דארלן"
"1761510295-180","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1fe9b2e0-3b81-4b2a-b1da-80b1c39d01f4.png","מלון פרימה רויאל י-ם"
"1761510295-181","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cd9a8a8f-ddb6-493d-a3c6-858a7adfa335.png","מלון פרימה ורה י-ם"
"1761510295-182","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/ef94d3a2-9832-4fc3-85eb-754ceb1463f1.png","מלון פרימה פארק י-ם"
"1761510295-183","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2043cda2-c91c-4d6b-a2bf-6c9d4d270cf6.png","freefit"
"1761510295-184","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2316d68a-e004-4a53-8838-ea08e588c75e.png","ספורטר"
"1761510295-185","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4a9b32a9-82a8-4d22-b9e6-0870a1e494fa.png","קאנטרי 360"
"1761510295-186","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1c046983-7c99-4252-8d25-732fcc491524.png","הולמס פלייס&גו אקטיב"
"1761510295-187","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/07551770-5697-4cdb-ab5a-45384212c516.png","רבו פיטנס- Revo fitness"
"1761510295-188","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/a8b38051-fde9-4454-9edf-0cba34fd1465.png","מרכז ספורט המכבים"
"1761510295-189","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/328403f7-0e29-40ee-9254-77c3e8306629.png","סטודיו אווה"
"1761510295-190","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9cd08687-3963-4836-bd9b-9f1ef7fe2a48.png","אביטליטי"
"1761510295-191","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4819f952-d55d-4bcb-9ea6-8c55aad98b47.png","מרכז התזונה של מירי חדד"
"1761510295-192","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/c36a0077-9a4f-4c7a-9253-4dc468c676c7.png","ארה פיטנס"
"1761510295-193","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/3e9ace40-174e-402c-bc72-fd697a7f8575.png","אקסטרה ג'ים"
"1761510295-194","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/d2f41c60-4e3a-49b3-999a-802e19434963.png","קאנטרי נוף הגליל"
"1761510295-195","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/df61d066-7511-406b-87b5-d4861a3a9237.png","תבל פילאטיס"
"1761510295-196","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/15c4dddf-e26d-4a41-a5e1-3b62185b2f5f.png","האקדמיה לשחייה של פליקס"
"1761510295-197","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1b08620e-4097-4e3d-9205-e2a5ce294c42.png","דרים ג'ים"
"1761510295-198","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/489b2c8d-0baf-45e7-9f98-c15ed3c1e548.png","כפר המכבייה- מרכז ספורט"
"1761510295-199","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/a02459c5-8458-42e5-9de1-0fc5ab8a6961.png","רשת הקאנטרי"
"1761510295-200","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/750c3848-6d9c-4f50-8f89-4de78bd049cf.png","ליאת יגר קבוצות הרזיה ופעילות גופנית"
"1761510295-201","https://www.behatsdaa.org.il/card/shops?walletId=2110","לאתר האינטרנט","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/d074c25a-9197-437c-931a-9a967d28df8f.png","קאנטרי אליצור"
"1761510295-202","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/a626267d-2e3d-4280-ac05-99633a9d4745.png","איב חדר כושר לנשים"
"1761510295-203","https://www.behatsdaa.org.il/card/shops?walletId=2110","לאתר האינטרנט","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/920f6886-56e4-47cd-8a08-7e8de771cf71.png","איזי ריזולט"
"1761510295-204","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/bcb6cdde-395e-4c2f-9725-200c3b10535e.png","קאנטרי נווה אילן"
"1761510295-205","https://www.behatsdaa.org.il/card/shops?walletId=2110","לאתר האינטרנט","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/88463d34-f0fa-498c-95ab-b4595e639907.png","move"
"1761510295-206","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/6facee89-70ee-4706-9d77-71a7556f8599.jpg","קיפצובה"
"1761510295-207","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/e2419c1a-fb08-4593-a1dc-1d4f9ad4b288.png","מיני ישראל"
"1761510295-208","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/b0e4a6b3-2d68-4cf1-95cb-0f7372da4728.jpg","היכל הקרח חולון"
"1761510295-209","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2bc55a55-7058-4d3b-a710-84698f73321b.jpg","אקווה ספורט"
"1761510295-210","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/dd23757c-da0e-4e5b-b022-90eb3bbd7dec.png","iJump"
"1761510295-211","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4bc0b2b6-b076-45e8-89ab-8c9496eb2735.jpg","שביל התפוזים"
"1761510295-212","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/3c02bdb6-074d-4684-a842-b643ca18de1a.jpg","דרך העץ"
"1761510295-213","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/43e7d44f-13cf-4700-aa18-4de25485813e.png","אסקייפ רום"
"1761510295-214","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/f78415a7-bf5d-4f15-9aa9-0f09324b26f8.jpg","קיסוסקי אילת"
"1761510295-215","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/2b33caff-0894-4370-a079-4550408d6601.jpg","4 chef"
"1761510295-216","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cb5ac916-2b3f-4e9a-bd2f-26e89f255e68.jpg","חמת גדר"
"1761510295-217","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cb5c0326-7299-4cef-882d-638e54e4dacf.png","גן גורו"
"1761510295-218","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0a968bdd-3a4a-4d99-b1ce-810ccac07e98.png","לייזר סיטי גלילות"
"1761510295-219","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/ad9ab12e-1167-4fc5-a2d7-6d9fb34dce92.jpg","אסקייפלנד"
"1761510295-220","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/29129b78-e4d5-4754-af87-ff0ea97c3169.jpg","קייקי הגושרים"
"1761510295-221","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/df5e125c-2ae3-45ba-ab85-db19f57c78c9.png","פארק המעיינות"
"1761510295-222","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/900a347c-8d26-4c5e-9bbd-5406576ed6fe.png","רפטינג נהר הירדן"
"1761510295-223","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/12d280f2-1d3b-4b50-b1a3-5f731db0384c.jpg","גל במדבר"
"1761510295-224","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/44543590-d494-45a7-ad12-2f7c7c208ed6.png","חלום עולמי"
"1761510295-225","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/89393480-7e7d-442d-8ec8-a3943645cd54.png","איקא מטיילים קצת אחרת"
"1761510295-226","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/600dbe19-f06b-4661-b29b-ed39da330fba.jpg","רשות הטבע והגנים"
"1761510295-227","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/28b63bdb-da54-4899-961d-21fb2469faff.jpg","קייקי כפר בלום"
"1761510295-228","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/d9821de3-b999-46c9-ad42-d319f5307bae.jpg","סגווי ירושלים smart tour"
"1761510295-229","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/6e8f9394-4aac-4a43-a642-4f317b073ba1.jpg","2jump"
"1761510295-230","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/93069d04-e163-45d3-a4a3-f06a856cec29.png","ישראל 2 גו"
"1761510295-231","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/aa65e0b4-0984-4cf1-b734-d4e5e4799734.jpg","מצנחי הים האדום"
"1761510295-232","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8add24d2-8989-4674-a646-273b4b010473.png","גלאקסיה"
"1761510295-233","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/9b5fd7c5-e3c5-483d-a90c-621a91c820aa.jpg","טרק ים אכזיב"
"1761510295-234","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/4e5d265e-296b-4e82-93ba-91d8a2831f51.jpg","הצנחניה"
"1761510295-235","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/5994a8dd-9a8b-4cca-911e-2a3505c94b60.png","GO JUMP"
"1761510295-236","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/428fc1da-028e-4998-8b25-a7585df95fe4.jpg","פארק תמנע"
"1761510295-237","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0e24b314-ccae-4c84-a239-1be28ada462b.jpg","חי פארק"
"1761510295-238","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/fdd638d2-eb06-4ec9-bf5a-f9eb2df6a6cd.png","ישראל ים"
"1761510295-239","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/de37d773-9f16-4c24-8c7b-d2e2dbfd406d.png","קיר יואב אקספארק חיפה"
"1761510295-240","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/8f120317-23dc-49e8-9bc3-ddd35c6e5b55.png","אקסטרים פארק עכו"
"1761510295-241","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/cc7d27bf-d6bb-4af3-9b7c-1f907c36a7fe.png","Dguide"
"1761510295-242","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/0de88567-e832-4df7-b615-e771e5d5ebc7.PNG","טייפון הרחפת"
"1761510295-243","https://www.behatsdaa.org.il/card/shops?walletId=2110","לרשימת הסניפים","https://pics.k4a.co.il/share/NewUploads/BusinessLogo/1fa8d840-1955-49b8-94ba-514e5c126fbe.png","מיי נינג'ה מודיעין"
